ID_cliente,Abandono,Género_cliente,Cliente_adulto_mayor,Pareja_del_cliente,Dependientes_del_cliente,Antigüedad_cliente
3457-PQBYH,0,Female,0,1,1,58
3458-IDMFK,0,Male,0,0,0,25
3460-TJBWI,0,Male,0,1,1,24
3462-BJQQA,0,Female,0,0,0,6
3466-BYAVD,0,Male,0,1,1,15
3466-RITXD,0,Male,0,0,0,26
3466-WAESX,0,Male,0,0,1,16
3468-DRVQJ,0,Female,0,1,1,10
3470-BTGQO,0,Male,0,0,1,21
3470-OBUET,0,Female,0,1,1,67
3472-OAOOR,0,Male,0,1,1,19
3472-QPRCH,0,Male,0,1,1,40
3473-XIIIT,1,Female,0,1,0,16
3474-BAFSJ,0,Male,0,1,0,57
3481-JHUZH,0,Male,0,1,0,41
3482-ABPKK,0,Female,0,0,0,28
3486-HOOGQ,0,Female,0,1,1,70
3486-KHMLI,0,Male,0,0,1,21
3486-NPGST,0,Female,0,0,0,36
3487-EARAT,0,Female,0,1,1,70
3488-PGMQJ,1,Male,1,0,0,8
3489-HHPFY,0,Female,0,1,0,2
3489-VSFRD,0,Female,0,0,0,56
3494-JCHRQ,1,Male,0,0,0,1
3496-LFSZU,0,Male,0,1,0,4
3498-LZGQZ,0,Male,0,1,1,63
3500-NSDOA,0,Male,0,1,1,68
3500-RMZLT,1,Female,1,0,0,15
3503-TYDAY,0,Female,0,1,0,43
3506-LCJDC,1,Male,0,1,1,1
3506-OVLKD,0,Male,0,0,0,35
3507-GASNP,0,Male,0,0,1,60
3508-CFVZL,0,Female,0,0,0,71
3508-VLHCZ,0,Female,0,1,1,71
3509-GWQGF,0,Male,1,0,0,24
3511-APPBJ,0,Male,0,0,0,23
3511-BFTJW,0,Male,0,1,1,72
3512-IZIKN,1,Female,0,1,0,70
3518-FSTWG,0,Male,1,1,0,72
3518-PZXZQ,0,Female,0,1,0,1
3519-ZKXGG,1,Female,0,1,0,3
3520-FJGCV,0,Male,0,1,1,72
3521-HTQTV,0,Male,0,0,0,34
3521-MNKLV,0,Male,0,0,0,24
3521-SYVOR,1,Female,0,0,0,37
3522-CDKHF,0,Female,0,1,0,32
3523-BRGUW,0,Male,1,0,0,26
3523-QRQLL,1,Female,0,1,1,22
3524-WQDSG,0,Female,0,1,1,43
3525-DVKFN,0,Female,0,0,0,17
3528-HFRIQ,0,Male,1,1,0,71
3530-CRZSB,0,Female,0,0,0,7
3530-VWVGU,0,Female,0,1,1,22
3533-UVMOM,0,Male,0,1,0,68
3536-IQCTX,1,Male,1,1,0,32
3537-HPKQT,0,Female,0,1,0,55
3537-RYBHH,0,Female,1,1,0,47
3538-WZPHD,1,Male,0,0,0,3
3540-RZJYU,1,Female,0,0,0,15
3541-ZNUHK,0,Female,0,1,1,55
3544-FBCAS,0,Female,0,1,1,72
3545-CNWRG,0,Female,0,1,1,49
3546-GHEAE,0,Male,0,0,0,7
3547-LQRIK,0,Female,0,1,0,47
3549-ZTMNH,0,Male,0,1,1,12
3550-SAHFP,1,Female,0,0,0,33
3551-GAEGL,0,Male,0,1,1,34
3551-HUAZH,1,Male,1,0,0,1
3552-CTCYF,0,Male,0,1,1,63
3556-BVQGL,0,Female,0,1,0,20
3557-HTYWR,0,Female,0,0,0,47
3563-SVYLG,0,Male,0,1,1,68
3565-UNOCC,1,Female,1,1,0,29
3566-CAAYU,0,Female,0,1,1,64
3566-HJGPK,0,Male,0,0,0,1
3566-VVORZ,0,Female,0,1,0,12
3567-PQTSO,0,Male,0,1,1,53
3569-EDBPQ,0,Female,0,0,0,24
3569-JFODW,0,Female,0,1,1,72
3569-VLDHH,0,Male,0,1,1,66
3570-YUEKJ,0,Female,0,0,0,42
3571-DPYUH,0,Male,0,1,1,58
3571-RFHAR,1,Male,0,0,0,65
3572-UOLYZ,0,Female,0,0,1,46
3572-UUHRS,0,Male,0,0,0,45
3577-AMVUX,0,Male,0,0,0,1
3580-GICBM,0,Female,0,1,1,61
3580-HYCSP,0,Male,0,1,1,72
3580-REOAC,1,Male,0,0,0,10
3583-EKAPL,1,Male,0,0,0,1
3583-KRKMD,0,Male,0,0,0,18
3584-WKTTW,0,Male,0,1,0,51
3585-ISXZP,1,Female,0,0,0,8
3585-YNADK,0,Female,0,1,0,57
3587-PMCOY,0,Male,0,0,0,10
3588-WSTTJ,0,Female,1,0,0,35
3589-PPVKW,0,Male,0,0,0,9
3590-TCXTB,0,Male,0,0,0,1
3594-BDSOA,0,Female,0,1,0,24
3594-IVHJZ,0,Female,0,0,0,2
3594-KADLU,0,Male,0,1,0,3
3594-UVONA,1,Female,0,0,0,35
3597-MVHJT,0,Female,0,0,0,27
3597-YASZG,0,Female,1,1,0,70
3604-WLABM,0,Female,0,0,0,10
3605-JISKB,0,Male,1,1,0,55
3606-SBKRY,0,Male,0,0,0,31
3606-TWKGI,1,Male,1,0,0,13
3612-YUNGG,0,Male,0,1,1,64
3612-YVGSJ,0,Female,0,1,0,71
3617-XLSGQ,0,Female,0,1,1,66
3620-EHIMZ,0,Female,0,1,1,52
3620-MWJNE,0,Male,0,0,0,2
3621-CEOVK,1,Female,1,1,0,14
3621-CHYVB,0,Female,0,1,0,57
3623-FQBOX,0,Male,0,0,0,21
3627-FCRDW,1,Female,0,0,0,9
3627-FHKBK,1,Female,0,0,0,1
3629-WEAAM,0,Female,0,0,0,8
3629-ZNKXA,0,Male,1,0,0,17
3633-CDBUW,0,Male,0,0,1,17
3635-JBPSG,0,Female,0,0,0,15
3635-QQRQD,0,Male,0,0,0,62
3638-DIMPH,0,Female,0,1,0,13
3638-VBZTA,0,Male,0,0,1,68
3638-WEABW,0,Female,0,1,0,58
3639-XJHKQ,0,Female,0,0,1,19
3640-JQGJG,0,Male,0,1,1,13
3640-PHQXK,1,Female,0,0,0,31
3642-BYHDO,0,Female,0,1,1,71
3642-GKTCT,0,Female,0,0,0,61
3643-AHCFP,1,Male,1,1,0,7
3644-QXEHN,0,Male,0,1,1,13
3645-DEYGF,0,Male,0,0,1,1
3646-ITDGM,0,Female,0,0,0,56
3647-GMGDH,1,Male,0,1,0,22
3648-GZPHF,0,Male,0,1,1,32
3649-JPUGY,0,Male,0,0,0,72
3653-NCRDJ,0,Male,0,1,1,43
3654-ARMGP,0,Female,0,0,0,61
3655-SNQYZ,0,Female,0,1,1,69
3656-TKRVZ,1,Female,0,0,0,3
3657-COGMW,0,Female,1,0,0,52
3658-KIBGF,1,Female,0,0,0,1
3658-QQJYD,0,Male,0,0,0,62
3662-FXJFO,0,Female,0,0,0,54
3663-MITLP,1,Female,0,0,0,15
3665-JATSN,0,Female,0,0,0,19
3668-QPYBK,1,Male,0,0,0,2
3669-LVWZB,1,Male,0,0,0,5
3669-OYSJI,1,Male,0,0,0,1
3669-WHAFY,0,Female,0,1,0,71
3671-SHRSP,1,Male,0,1,0,4
3672-YITQD,1,Male,1,1,0,36
3675-EQOZA,0,Male,0,0,0,5
3675-YDUPJ,0,Male,0,0,0,10
3677-IYRBF,1,Female,1,0,0,2
3677-TNKIO,1,Female,0,0,0,14
3678-MNGZX,0,Male,0,1,1,68
3679-XASPY,0,Female,0,1,1,1
3680-CTHUH,0,Male,0,0,0,60
3682-YEUWS,0,Male,0,1,1,10
3683-QKIUE,1,Female,0,0,0,6
3685-YLCMQ,1,Male,0,0,0,58
3688-FTHLT,0,Female,0,0,0,16
3689-MOZGR,0,Female,0,0,0,29
3692-JHONH,0,Female,1,1,0,52
3694-DELSO,0,Male,0,1,1,4
3694-GLTJM,0,Female,0,0,0,5
3696-DFHHB,0,Female,0,0,0,68
3696-XRIEN,0,Female,0,0,0,50
3701-SFMUH,0,Male,0,1,1,7
3703-KBKZP,0,Male,1,0,0,16
3703-TTEPD,0,Male,0,0,0,21
3703-VAVCL,1,Male,0,1,1,2
3704-IEAXF,0,Female,0,1,1,72
3705-PSNGL,1,Male,0,0,0,45
3705-RHRFR,0,Female,0,1,0,69
3707-GNWHM,1,Male,0,0,0,1
3707-LRWZD,1,Female,0,0,0,32
3709-OIJEA,0,Male,0,0,0,26
3712-PKXZA,0,Male,0,1,0,61
3714-JTVOV,1,Female,1,1,0,42
3714-NTNFO,0,Female,0,0,0,49
3714-XPXBW,0,Female,0,0,0,37
3716-BDVDB,1,Male,0,0,0,1
3716-LRGXK,0,Male,0,1,0,60
3716-UVSPD,0,Male,0,0,0,1
3717-FDJFU,0,Male,0,0,1,5
3717-LNXKW,0,Male,0,1,0,38
3717-OEAUQ,0,Male,0,0,0,2
3717-OFRTN,0,Male,0,0,0,1
3719-TDVQB,0,Female,1,1,0,54
3720-DBRWL,0,Male,0,1,0,51
3721-CNEYS,1,Female,0,0,0,2
3721-CNZHX,0,Male,0,0,0,15
3721-WKIIL,0,Female,0,0,0,27
3722-WPXTK,1,Male,0,0,0,1
3723-BFBGR,0,Male,1,0,0,24
3724-BSCVH,0,Male,0,1,1,10
3724-UCSHY,0,Male,0,1,1,6
3726-TBHQT,0,Male,0,1,1,71
3727-JEZTU,0,Female,0,0,0,1
3727-OVPRY,0,Male,0,1,1,66
3727-OWVYD,0,Male,0,0,0,35
3727-RJMEO,1,Male,0,1,0,6
3729-OWRVL,0,Male,1,0,0,65
3733-LSYCE,0,Female,0,1,0,15
3733-UOCWF,0,Male,1,1,0,61
3733-ZEECP,0,Male,0,1,1,22
3736-BLEPA,0,Male,0,0,0,28
3737-GCSPV,1,Female,0,1,0,11
3737-XBQDD,0,Male,0,0,0,24
3739-YBWAB,0,Male,0,1,0,36
3740-RLMVT,0,Male,1,1,0,67
3744-ZBHON,0,Female,0,0,0,3
3744-ZRRDZ,1,Male,0,0,0,21
3745-HRPHI,0,Male,0,1,1,66
3746-EUBYR,1,Male,0,1,0,1
3748-FVMZZ,0,Male,0,0,0,4
3750-CKVKH,1,Male,0,0,0,2
3750-RNQKR,0,Female,0,0,0,12
3750-YHRYO,0,Male,0,1,1,7
3751-KTZEL,1,Female,0,0,0,1
3752-CQSJI,0,Female,0,1,1,13
3753-TSEMP,1,Female,0,1,0,15
3754-DXMRT,1,Male,1,0,0,2
3755-JBMNH,1,Male,1,1,0,16
3756-VNWDH,0,Male,1,1,0,65
3757-NJYBX,1,Male,1,1,0,32
3758-CKOQL,0,Female,0,1,0,59
3761-FLYZI,0,Female,1,1,0,65
3763-GCZHZ,1,Male,0,1,0,66
3764-MNMOI,0,Male,0,0,0,46
3765-JXVKY,1,Female,0,0,0,1
3766-EJLFL,0,Female,0,1,1,68
3768-NLUBH,1,Male,1,1,0,57
3768-VHXQO,0,Male,0,1,0,67
3769-MHZNV,0,Female,0,1,1,33
3771-PZOBW,0,Male,0,0,0,20
3774-VBNXY,0,Female,0,1,1,64
3776-EKTKM,1,Female,1,0,0,1
3777-XROBG,0,Female,0,1,1,58
3778-FOAQW,0,Female,0,1,0,24
3779-OSWCF,0,Female,0,1,0,71
3780-DDGSE,0,Male,1,1,1,35
3780-YVMFA,0,Female,0,1,1,8
3785-KTYSH,0,Male,0,0,0,53
3785-NRHYR,0,Male,0,0,0,1
3786-WOVKF,0,Female,1,1,0,72
3787-TRIAL,0,Male,0,1,1,21
3791-LGQCY,1,Female,1,1,0,56
3793-MMFUH,1,Female,1,0,0,13
3794-NFNCH,0,Male,0,1,0,30
3795-CAWEX,0,Male,0,1,1,70
3795-GWTRD,0,Female,0,1,1,63
3796-ENZGF,0,Male,0,1,0,63
3797-FKOGQ,0,Male,0,0,1,11
3797-VTIDR,1,Male,0,1,0,1
3798-EPWRR,0,Female,1,0,0,2
3799-ISUZQ,1,Male,0,1,1,7
3800-LYTRK,0,Female,0,0,0,14
3801-HMYNL,1,Male,0,1,1,1
3803-KMQFW,1,Female,0,1,1,1
3804-RVTGV,1,Male,0,1,1,50
3806-DXQOM,1,Female,0,0,0,4
3806-YAZOV,0,Female,0,0,0,3
3807-BPOMJ,0,Female,0,1,0,55
3807-XHCJH,0,Female,0,1,1,1
3808-HFKDE,0,Female,0,0,0,20
3810-DVDQQ,0,Female,0,1,1,72
3810-PJUHR,0,Male,0,1,1,70
3811-VBYBZ,1,Male,0,0,0,7
3812-LRZIR,0,Female,0,1,1,27
3813-DHBBB,0,Male,0,1,0,67
3814-MLAXC,1,Female,0,0,0,31
3815-SLMEF,1,Female,0,0,0,3
3823-KYNQY,0,Male,0,0,0,12
3824-RHKVR,0,Female,0,0,0,17
3831-YCPUO,0,Female,0,1,1,72
3834-XUIFC,1,Male,0,0,0,7
3836-FZSDJ,0,Male,1,1,0,71
3838-OZURD,1,Male,0,1,0,66
3841-CONLJ,0,Female,0,1,0,1
3841-NFECX,0,Female,1,1,0,71
3842-IYKUE,1,Female,0,0,0,35
3842-QTGDL,0,Male,0,1,0,16
3845-FXCYS,0,Male,0,0,0,2
3845-JHAMY,0,Female,0,1,1,16
3847-BAERP,0,Female,0,0,0,10
3850-OKINF,0,Male,0,1,1,71
3853-LYGAM,0,Male,0,0,0,17
3855-ONCAR,0,Female,0,1,1,4
3858-VOBET,1,Male,0,0,0,23
3858-XHYJO,0,Female,0,1,0,40
3859-CVCET,1,Female,0,0,0,4
3863-IUBJR,1,Male,0,1,1,12
3863-QSTYI,0,Male,0,0,0,59
3865-QBWSJ,0,Male,1,0,1,38
3865-YIOTT,0,Male,0,1,1,72
3865-ZFZIB,0,Male,0,0,0,19
3865-ZYKAD,0,Male,1,1,0,69
3866-MDTUB,1,Female,0,0,0,2
3870-MQAMG,1,Female,0,1,0,54
3870-SPZSI,0,Female,0,1,1,70
3871-IKPYH,1,Male,1,0,0,1
3873-NFTGI,0,Male,0,0,0,14
3873-WOSBC,0,Male,0,1,0,67
3874-EQOEP,1,Male,0,0,0,7
3877-JRJIP,1,Male,0,0,0,1
3878-AVSOQ,0,Female,1,0,0,1
3882-IYOIJ,0,Female,0,1,1,60
3884-HCSWG,1,Female,0,0,0,17
3884-UEBXB,0,Female,0,1,1,67
3886-CERTZ,1,Female,0,1,0,72
3887-PBQAO,0,Female,0,1,1,45
3889-VWBID,0,Male,0,1,1,68
3890-RTCMS,0,Male,0,0,0,16
3891-NLXJB,0,Male,0,0,0,37
3891-PUQOD,1,Female,0,0,1,1
3892-NXAZG,0,Male,0,1,1,72
3893-JRNFS,0,Male,0,0,0,68
3896-RCYYE,0,Female,0,0,0,67
3896-ZVNET,0,Female,0,1,1,24
3898-BSJYF,0,Female,0,0,1,10
3898-GUYTS,0,Female,1,0,0,45
3900-AQPHZ,1,Female,0,0,0,1
3902-FOIGH,1,Male,1,1,0,12
3902-MIVLE,0,Male,0,1,1,63
3904-UKFRE,0,Male,0,0,0,4
3908-BLSYF,1,Female,0,0,0,6
3908-MKIMJ,0,Male,1,1,0,68
3910-MRQOY,0,Female,0,1,0,72
3911-RSNHI,0,Female,0,1,0,71
3913-FCUUW,0,Female,0,1,1,72
3913-RDSJZ,0,Female,0,1,0,64
3914-FDRHP,0,Male,0,0,0,9
3915-ODIYG,0,Male,1,0,0,60
3916-NRPAP,0,Male,0,0,0,3
3920-HIHMQ,0,Female,0,0,1,26
3923-CSIHK,1,Female,1,1,0,50
3926-CUQZX,1,Male,0,0,0,1
3926-YZVVX,0,Female,0,0,0,41
3927-NLNRY,1,Male,0,1,0,53
3930-ZGWVE,0,Male,0,0,0,1
3932-CMDTD,1,Female,0,0,0,4
3932-IJWDZ,0,Male,0,0,0,45
3933-DQPWX,0,Female,0,0,0,50
3934-HXCFZ,1,Male,0,1,0,23
3935-TBRZZ,0,Male,0,1,1,44
3936-QQFLL,0,Male,0,0,0,2
3938-YFPXD,0,Male,0,0,0,72
3941-XTSKM,0,Male,0,1,1,42
3943-KDREE,1,Female,0,0,0,26
3945-GFWQL,1,Female,0,0,1,12
3946-JEWRQ,0,Male,0,1,0,47
3946-MHCZW,1,Male,0,0,0,1
3948-FVVRP,0,Male,0,1,1,9
3948-KXDUF,0,Male,0,0,0,66
3948-XHGNA,1,Male,0,0,0,24
3950-VPYJB,0,Male,0,1,1,57
3951-NJCVI,0,Female,1,1,0,42
3955-JBZZM,0,Male,0,0,0,20
3956-CJUST,0,Female,1,0,0,23
3956-MGXOG,0,Female,0,0,0,28
3957-HHLMR,0,Female,0,1,1,70
3957-LXOLK,1,Female,1,0,0,28
3957-SQXML,0,Female,0,1,1,34
3961-SXAXY,0,Male,0,0,0,1
3963-RYFNS,0,Female,0,0,0,72
3966-HRMZA,0,Female,1,0,0,3
3967-KXAPS,0,Male,0,1,0,72
3967-VQOGC,0,Female,0,1,1,67
3969-GYXEL,0,Female,0,0,0,11
3969-JQABI,0,Female,0,1,0,58
3970-XGJDU,0,Female,0,0,0,62
3973-SKMLN,0,Male,0,0,0,71
3976-BWUCK,1,Female,0,1,0,30
3976-HXHCE,0,Male,0,0,0,72
3976-NLDEZ,0,Male,0,0,0,1
3977-QCRSL,0,Female,0,0,0,5
3978-YNKDD,0,Male,0,0,1,19
3981-QSVQI,0,Male,0,0,0,8
3982-DQLUS,0,Male,1,1,1,65
3982-JGSFD,0,Male,0,0,0,36
3982-XWFZQ,1,Female,0,1,0,42
3985-HOYPM,0,Male,0,0,0,26
3987-KQDDU,0,Male,0,0,0,9
3988-RQIXO,1,Female,1,0,0,1
3990-QYKBE,1,Male,1,1,0,37
3992-YWPKO,1,Female,0,0,0,6
3995-WFCSM,0,Female,0,0,0,2
3996-ZNWYK,0,Male,1,1,1,71
3999-QGRJH,1,Male,1,0,0,8
3999-WRNGR,0,Female,0,1,1,60
4000-VGMQP,0,Male,0,1,1,38
4001-TSBTV,0,Female,0,1,1,58
4002-BQWPQ,0,Male,0,0,0,25
4003-FUSHP,0,Male,0,0,0,19
4003-OCTMP,0,Female,0,1,0,31
4006-HKYHO,0,Male,0,0,0,63
4007-NHVHI,0,Female,1,0,0,56
4009-ALQFH,1,Female,0,0,0,25
4010-YLMVT,0,Female,0,0,0,56
4011-ARPHK,0,Male,0,0,0,27
4012-YCFAI,0,Male,0,1,0,60
4012-ZTHBR,0,Female,0,1,1,21
4013-GUXND,0,Male,0,0,0,1
4013-TLDHQ,1,Male,0,0,0,19
4013-UBXWQ,1,Female,0,0,0,7
4016-BJKTZ,0,Female,0,0,0,25
4018-KJYUY,0,Male,0,0,1,22
4018-PPNDW,0,Female,0,1,1,61
4020-KIUDI,0,Male,0,1,1,6
4021-RQSNY,1,Male,1,1,0,29
4023-RTIQM,0,Female,1,1,0,31
4024-CSNBY,0,Female,0,1,0,72
4026-SKKHW,0,Male,0,0,0,3
4029-HPFVY,0,Male,0,0,0,3
4030-VPZBD,1,Female,0,0,0,2
4032-RMHCI,0,Female,0,1,1,41
4039-HEUNW,1,Male,1,1,0,36
4039-PIMHX,0,Male,1,1,0,49
4043-MKDTV,0,Male,0,1,0,71
4049-ZPALD,0,Female,0,1,0,64
4054-CUMIA,0,Female,0,1,1,18
4056-QHXHZ,0,Female,0,1,1,72
4057-FKCZK,0,Male,0,1,1,58
4059-IIEBK,0,Female,0,0,0,7
4060-LDNLU,0,Male,0,0,0,7
4061-UKJWL,0,Male,0,0,0,3
4062-HBMOS,0,Male,0,0,0,52
4063-EIKNQ,0,Male,0,1,1,11
4065-JJAVA,0,Female,0,0,0,1
4067-HLYQI,0,Female,0,0,0,33
4070-OKWVH,0,Female,0,1,0,52
4072-IPYLT,0,Female,0,1,1,36
4074-SJFFA,1,Female,0,0,0,1
4075-JFPGR,0,Female,0,1,0,51
4075-WKNIU,0,Female,0,1,1,0
4077-CROMM,1,Female,0,1,1,31
4077-HWUYD,0,Male,0,1,1,72
4078-SAYYN,1,Female,0,0,0,11
4079-ULGFR,0,Male,0,0,0,16
4079-VTGLK,0,Male,1,1,0,30
4079-WWQQQ,0,Male,0,0,0,72
4080-IIARD,0,Female,0,1,0,13
4080-OGPJL,1,Female,0,0,0,8
4081-DYXAV,1,Female,0,0,0,19
4083-BFNYK,0,Female,1,1,0,38
4083-EUGRJ,1,Male,0,0,0,9
4086-ATNFV,0,Female,0,1,1,34
4086-WITJG,0,Male,0,1,1,71
4086-YQSNZ,1,Female,1,1,0,3
4088-YLDSU,1,Male,0,1,0,55
4090-KPJIP,0,Female,0,0,0,3
4091-TVOCN,0,Male,0,0,1,48
4092-OFQZS,0,Male,0,1,0,20
4094-NSEDU,1,Female,1,0,0,21
4097-YODCF,0,Male,0,0,1,34
4098-NAUKP,0,Male,1,1,1,68
4102-HLENU,0,Female,0,1,0,67
4102-OQUPX,1,Male,1,1,0,1
4104-PVRPS,0,Male,0,1,0,24
4106-HADHQ,1,Male,0,1,1,39
4109-CYRBD,0,Male,1,1,0,29
4110-PFEUZ,1,Female,0,0,0,1
4111-BNXIF,0,Female,0,1,1,67
4112-LUEIZ,1,Male,0,0,0,10
4114-QMKVN,0,Female,0,1,1,56
4115-BNPJY,0,Male,0,1,1,29
4115-NZRKS,0,Female,1,0,0,7
4115-UMJFQ,0,Male,0,0,0,69
4116-IQRFR,0,Male,0,1,1,4
4116-TZAQJ,1,Female,0,0,0,9
4118-CEVPF,0,Female,1,0,0,35
4119-ZYPZY,0,Male,1,0,0,71
4121-AGSIN,0,Female,0,1,1,58
4123-DVHPH,0,Male,0,1,0,9
4123-FCVCB,0,Female,0,0,0,12
4124-MMETB,1,Male,0,0,0,22
4128-ETESU,0,Female,1,1,0,47
4129-LYCOI,0,Female,0,0,1,67
4130-MZLCC,0,Female,0,0,0,5
4132-KALRO,0,Female,0,0,0,4
4132-POCZS,0,Male,0,1,0,52
4134-BSXLX,0,Male,0,1,0,28
4135-FRWKJ,0,Female,1,1,1,55
4137-BTIKL,0,Male,0,0,0,2
4137-JOPHL,0,Female,0,0,0,50
4138-NAXED,0,Male,0,0,0,51
4139-DETXS,0,Female,0,1,1,72
4139-JPIAM,0,Male,0,0,0,51
4139-SUGLD,1,Male,0,1,1,31
4140-MUHUG,1,Female,1,0,0,3
4140-WJAWW,1,Female,0,0,0,5
4143-HHPMK,1,Male,0,0,0,52
4143-OOBWZ,1,Male,0,1,0,5
4145-UQXUQ,1,Female,1,0,0,8
4146-SVFUD,0,Male,0,0,0,1
4154-AQUGT,1,Male,1,1,0,13
4159-NAAIX,0,Female,0,0,0,63
4160-AMJTL,1,Female,1,0,0,8
4163-HFTUK,0,Male,0,0,0,51
4163-KIUHY,0,Male,0,0,0,35
4163-NCJAK,0,Female,0,1,0,46
4174-LPGTI,1,Female,0,1,1,41
4176-FXYBO,0,Male,0,1,0,54
4176-RELJR,0,Male,1,0,0,67
4177-JPDFU,0,Male,0,0,0,12
4178-EGMON,0,Male,0,1,0,70
4182-BGSIQ,0,Female,0,1,1,10
4183-MYFRB,0,Female,0,0,0,21
4183-WCSEP,1,Male,0,0,0,31
4184-TJFAN,1,Female,1,1,1,3
4184-VODJZ,0,Male,0,1,1,63
4186-ZBUEW,0,Female,0,0,0,36
4187-CINZD,1,Female,1,0,0,46
4188-FRABG,0,Male,0,1,0,57
4188-PCPIG,0,Female,0,1,0,57
4189-NAKJS,0,Male,0,0,0,26
4190-MFLUW,1,Female,0,1,1,10
4191-XOVOM,0,Male,0,0,0,63
4192-GORJT,1,Male,0,1,0,5
4193-IBKSW,0,Male,0,1,1,72
4193-ORFCL,1,Female,1,0,0,1
4194-FJARJ,0,Female,0,1,1,54
4194-WHFCB,0,Female,0,1,1,59
4195-NZGTA,0,Female,0,0,0,1
4195-PNGZS,0,Male,0,1,1,69
4195-SMMNX,1,Male,0,0,0,2
4198-VFOEA,0,Female,0,0,0,12
4199-QHJNM,0,Male,1,1,0,67
4201-JMNGR,1,Female,1,0,0,1
4203-QGNZA,0,Female,0,0,1,28
4208-UFFGW,1,Male,1,0,0,2
4210-QFJMF,1,Female,0,0,0,4
4211-MMAZN,1,Male,0,0,0,1
4213-HKBJO,0,Female,0,0,0,33
4220-TINQT,0,Female,0,1,0,61
4223-BKEOR,0,Female,0,0,1,21
4223-WOZCM,0,Male,1,0,0,2
4226-KKDON,0,Male,0,0,0,8
4227-OJHAL,0,Female,0,1,1,68
4228-ZGYUW,1,Male,0,0,0,4
4229-CZMLL,1,Male,0,0,0,6
4231-LZUYM,0,Female,0,1,0,72
4232-JGKIY,0,Male,0,0,0,1
4234-XTNEA,0,Male,0,0,0,2
4236-UJPWO,0,Female,0,0,0,2
4236-XPXAV,1,Female,0,1,1,5
4237-CLSMM,0,Male,0,1,0,2
4237-RLAQD,1,Male,0,0,0,1
4238-HFHSN,0,Male,1,1,0,61
4238-JSSWH,0,Female,1,1,0,35
4248-HCETZ,1,Male,1,1,0,30
4248-QPAVC,1,Female,1,1,0,17
4250-FDVOU,1,Female,0,0,0,6
4250-WAROZ,0,Male,1,1,1,60
4250-ZBWLV,1,Male,0,0,0,68
4254-QPEDE,0,Female,0,1,0,52
4255-DDUOU,1,Female,0,1,1,1
4256-ZWTZI,0,Female,0,0,1,5
4257-GAESD,0,Female,0,0,0,6
4273-MBHYA,0,Female,0,0,1,1
4274-DRSQT,0,Female,0,0,0,66
4274-OWWYO,1,Male,0,0,0,1
4277-BWBML,0,Male,0,1,1,72
4277-PVRAN,1,Female,0,0,0,8
4277-UDIEF,0,Male,0,1,1,24
4280-DLSHD,0,Male,0,1,0,8
4282-ACRXS,0,Male,1,1,0,38
4282-MSACW,0,Male,0,0,0,68
4282-YMKNA,1,Female,0,0,0,9
4283-FUTGF,1,Male,1,0,0,19
4283-IVYCI,0,Male,0,0,0,9
4285-GYRQC,1,Female,0,1,0,7
4289-DTDKW,1,Male,0,1,0,40
4290-BSXUX,1,Male,0,1,0,3
4291-HPAXL,0,Male,0,0,1,1
4291-HYEBC,0,Female,1,1,1,28
4291-SHSBH,0,Male,0,0,0,7
4291-TPNFG,0,Male,0,1,0,72
4291-YZODP,0,Female,0,0,1,7
4293-ETKAP,0,Female,0,1,1,65
4295-YURET,0,Female,1,1,1,56
4298-OYIFC,0,Male,0,1,0,15
4299-OPXEJ,0,Female,0,0,0,56
4299-SIMNS,0,Male,0,0,0,9
4301-VVZKA,0,Male,0,1,0,16
4302-ZYFEL,0,Male,0,1,1,69
4304-TSPVK,0,Female,0,1,0,68
4304-XUMGI,0,Male,1,1,1,50
4307-KTUMW,1,Male,0,1,0,53
4307-KWMXE,0,Male,0,0,0,10
4310-KEDTB,0,Female,0,0,1,26
4311-QTTAI,0,Female,0,0,0,16
4312-GVYNH,0,Female,0,1,0,70
4312-KFRXN,0,Male,0,1,0,72
4315-MURBD,1,Female,0,0,0,12
4316-XCSLJ,0,Male,0,0,1,17
4317-VTEOA,1,Male,0,0,0,1
4318-RAJVY,0,Female,0,0,0,10
4320-QMLLA,0,Male,0,0,0,7
4322-RCYMT,1,Male,0,1,1,68
4323-ELYYB,0,Male,0,1,1,13
4323-OHFOW,0,Female,1,1,0,70
4323-SADQS,1,Male,0,1,1,7
4324-AHJKS,0,Female,0,0,0,5
4324-BZCKL,0,Female,0,1,1,10
4325-NFSKC,1,Male,1,0,0,19
4328-VUFWD,0,Female,0,0,0,39
4329-YPDDQ,0,Male,0,0,0,20
4332-MUOEZ,0,Male,1,1,1,20
4334-HOWRP,0,Male,1,1,0,72
4335-BSMJS,0,Female,0,0,0,62
4335-UPJSI,0,Female,0,0,1,24
4338-EYCER,0,Male,0,1,0,21
4342-HENTK,1,Female,1,0,0,2
4342-HFXWS,0,Female,0,1,1,48
4343-EJVQB,0,Male,0,0,0,7
4349-GFQHK,1,Male,0,0,0,1
4350-ZTLPI,0,Female,0,1,0,53
4351-QLCSU,1,Female,0,0,0,1
4353-HYOJD,0,Female,0,1,1,27
4355-CVPVS,0,Female,0,1,1,56
4355-HBJHH,1,Male,0,1,1,67
4359-INNWN,0,Female,0,0,0,17
4360-PNRQB,0,Male,0,0,0,18
4360-QRAVE,0,Male,1,0,0,37
4361-BKAXE,1,Female,0,0,0,41
4361-FEBGN,0,Male,0,0,0,48
